dataset,example_id,partition,question_type,annotated_hops,graph_type,seed,node_id,role,annotated_step,semantic_best_rank,lexical_rank,winning_facet,winning_scale,winning_token_start,winning_token_end,winning_question_offset,winning_decoded_span,target_score,best_distractor_score,oracle_margin,facet_count,score_seconds,winning_relative_midpoint,winning_position_bin,winning_hidden_norm,winning_top_parent_score,winning_top_parent_margin,winning_parent_score_entropy,winning_normalized_parent_score_entropy,question_tokens,selector_feature_scope
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,compositional,2,chain,53,0,root,1,3,6,22,1,31,32,21,?,0.0815465971827507,0.1547906994819641,-0.07324410229921341,85,0.00339000002713874,0.9772727272727273,late,315.0864562988281,0.15478515625,0.03851318359375,2.5613608360290527,0.998600959777832,22,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,compositional,2,chain,53,1,terminal,2,4,10,6,1,15,16,5,Of,0.11564025282859802,0.22136524319648743,-0.1057249903678894,85,0.00339000002713874,0.25,early,472.78900146484375,0.2213134765625,0.059326171875,2.562532901763916,0.999057948589325,22,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,compositional,2,chain,71,0,root,1,2,6,1,1,10,11,0,Which,0.12895017862319946,0.13351063430309296,-0.004560455679893494,85,0.003291799977887422,0.022727272727272728,early,342.8037414550781,0.133544921875,0.004638671875,2.5643436908721924,0.9997639060020447,22,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008af56e0bdc11eba7f7acde48001122,test,compositional,2,chain,71,1,terminal,2,5,10,3,1,12,13,2,James,0.06415242701768875,0.15549510717391968,-0.09134268015623093,85,0.003291799977887422,0.11363636363636363,early,361.256591796875,0.155517578125,0.034912109375,2.5636062622070312,0.9994763731956482,22,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,11,0,root,1,2,1,13,1,22,23,12,'s,0.0300663560628891,0.05742906779050827,-0.02736271172761917,55,0.0017537999665364623,0.78125,late,382.90185546875,0.05743408203125,0.027374267578125,2.393524169921875,0.9981771111488342,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,11,1,terminal,2,2,1,13,1,22,23,12,'s,0.0300663560628891,0.05742906779050827,-0.02736271172761917,55,0.0017537999665364623,0.78125,late,382.90185546875,0.05743408203125,0.027374267578125,2.393524169921875,0.9981771111488342,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,23,0,root,1,2,1,11,1,20,21,10,Of,0.2904702425003052,0.3037854731082916,-0.01331523060798645,55,0.0017624999745748937,0.65625,middle,431.3250732421875,0.3037109375,0.01318359375,2.3906524181365967,0.9969794750213623,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,23,1,terminal,2,2,1,11,1,20,21,10,Of,0.2904702425003052,0.3037854731082916,-0.01331523060798645,55,0.0017624999745748937,0.65625,middle,431.3250732421875,0.3037109375,0.01318359375,2.3906524181365967,0.9969794750213623,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,37,0,root,1,3,1,14,1,23,24,13,maternal,-0.2140534222126007,-0.11845017969608307,-0.09560324251651764,55,0.0015970999957062304,0.84375,late,364.6483459472656,-0.11846923828125,0.07366943359375,2.3953142166137695,0.9989235997200012,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,37,1,terminal,2,3,1,14,1,23,24,13,maternal,-0.2140534222126007,-0.11845017969608307,-0.09560324251651764,55,0.0015970999957062304,0.84375,late,364.6483459472656,-0.11846923828125,0.07366943359375,2.3953142166137695,0.9989235997200012,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,53,0,root,1,3,1,7,1,16,17,6,,0.0007300972938537598,0.0964987576007843,-0.09576866030693054,55,0.0016428000526502728,0.40625,middle,326.2445373535156,0.09649658203125,0.0147705078125,2.3906455039978027,0.9969766139984131,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,53,1,terminal,2,3,1,7,1,16,17,6,,0.0007300972938537598,0.0964987576007843,-0.09576866030693054,55,0.0016428000526502728,0.40625,middle,326.2445373535156,0.09649658203125,0.0147705078125,2.3906455039978027,0.9969766139984131,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,71,0,root,1,2,1,11,1,20,21,10,Of,0.0298628993332386,0.030825234949588776,-0.000962335616350174,55,0.0015912000089883804,0.65625,middle,431.3250732421875,0.03082275390625,0.0009613037109375,2.395569324493408,0.9990299940109253,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008b58060baf11ebab90acde48001122,test,inference,2,chain,71,1,terminal,2,2,1,11,1,20,21,10,Of,0.0298628993332386,0.030825234949588776,-0.000962335616350174,55,0.0015912000089883804,0.65625,middle,431.3250732421875,0.03082275390625,0.0009613037109375,2.395569324493408,0.9990299940109253,16,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,11,0,root,1,2,2,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.2984219789505005,0.3267158269882202,-0.028293848037719727,80,0.0019863999914377928,1.4047619047619047,late,336.013671875,0.32666015625,0.0283203125,1.7704017162322998,0.9880800247192383,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,11,1,root,1,3,1,1,1,10,11,0,Which,-0.1455898880958557,0.1923890858888626,-0.3379789739847183,80,0.0019863999914377928,0.023809523809523808,early,342.8037414550781,0.1923828125,0.18492889404296875,1.767364263534546,0.9863847494125366,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,11,2,terminal,2,1,1,15,1,24,25,14,Me,0.13642361760139465,0.11935259401798248,0.01707102358341217,80,0.0019863999914377928,0.6904761904761905,late,457.7615966796875,0.136474609375,0.01715087890625,1.7908735275268555,0.9995055198669434,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,11,3,terminal,2,2,6,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.2984219789505005,0.3267158269882202,-0.028293848037719727,80,0.0019863999914377928,1.4047619047619047,late,336.013671875,0.32666015625,0.0283203125,1.7704017162322998,0.9880800247192383,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,23,0,root,1,1,2,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.5070629715919495,0.47940319776535034,0.02765977382659912,80,0.0019179999944753945,1.4047619047619047,late,336.013671875,0.5068359375,0.02734375,1.7703742980957031,0.988064706325531,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,23,1,root,1,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.22441336512565613,0.5070629715919495,-0.28264960646629333,80,0.0019179999944753945,1.4047619047619047,late,336.013671875,0.5068359375,0.02734375,1.7703742980957031,0.988064706325531,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,23,2,terminal,2,1,1,15,1,24,25,14,Me,0.14193055033683777,0.14098820090293884,0.0009423494338989258,80,0.0019179999944753945,0.6904761904761905,late,457.7615966796875,0.1419677734375,0.0009765625,1.780088186264038,0.9934861063957214,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,23,3,terminal,2,1,6,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.5070629715919495,0.47940319776535034,0.02765977382659912,80,0.0019179999944753945,1.4047619047619047,late,336.013671875,0.5068359375,0.02734375,1.7703742980957031,0.988064706325531,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,37,0,root,1,1,2,18,1,27,28,17,Vil,0.07643988728523254,0.06833849847316742,0.008101388812065125,80,0.0021458000410348177,0.8333333333333334,late,467.5483093261719,0.076416015625,0.008056640625,1.7906960248947144,0.9994064569473267,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,37,1,root,1,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",-0.4451161324977875,-0.2541893720626831,-0.19092676043510437,80,0.0021458000410348177,1.4047619047619047,late,336.013671875,-0.254150390625,0.03564453125,1.776991367340088,0.9917577505111694,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,37,2,terminal,2,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",-0.4451161324977875,-0.2541893720626831,-0.19092676043510437,80,0.0021458000410348177,1.4047619047619047,late,336.013671875,-0.254150390625,0.03564453125,1.776991367340088,0.9917577505111694,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,37,3,terminal,2,1,6,18,1,27,28,17,Vil,0.07643988728523254,0.06833849847316742,0.008101388812065125,80,0.0021458000410348177,0.8333333333333334,late,467.5483093261719,0.076416015625,0.008056640625,1.7906960248947144,0.9994064569473267,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,53,0,root,1,2,2,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.27768582105636597,0.4366689920425415,-0.15898317098617554,80,0.0016211000038310885,1.4047619047619047,late,336.013671875,0.436767578125,0.1591796875,1.7655214071273804,0.9853562712669373,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,53,1,root,1,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.04947880655527115,0.4366689920425415,-0.38719018548727036,80,0.0016211000038310885,1.4047619047619047,late,336.013671875,0.436767578125,0.1591796875,1.7655214071273804,0.9853562712669373,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,53,2,terminal,2,1,1,15,1,24,25,14,Me,0.24202272295951843,0.1804407685995102,0.06158195436000824,80,0.0016211000038310885,0.6904761904761905,late,457.7615966796875,0.2420654296875,0.0616455078125,1.7909252643585205,0.9995344281196594,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,53,3,terminal,2,2,6,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",0.27768582105636597,0.4366689920425415,-0.15898317098617554,80,0.0016211000038310885,1.4047619047619047,late,336.013671875,0.436767578125,0.1591796875,1.7655214071273804,0.9853562712669373,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,71,0,root,1,1,2,2,1,11,12,1,film,0.13673806190490723,-0.02524462528526783,0.16198268719017506,80,0.0017542000277899206,0.07142857142857142,early,342.66143798828125,0.13671875,0.161956787109375,1.7860076427459717,0.996789813041687,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,71,1,root,1,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",-0.32004350423812866,-0.04895039647817612,-0.27109310775995255,80,0.0017542000277899206,1.4047619047619047,late,336.013671875,-0.0489501953125,0.013092041015625,1.774202823638916,0.9902014136314392,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,71,2,terminal,2,3,1,0,global,39,40,29,"Which film has the director born later, Bride For Sale or Veena Meettiya Vilangukal?",-0.32004350423812866,-0.04895039647817612,-0.27109310775995255,80,0.0017542000277899206,1.4047619047619047,late,336.013671875,-0.0489501953125,0.013092041015625,1.774202823638916,0.9902014136314392,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,008c393e088411ebbd6dac1f6bf848b6,test,bridge_comparison,2,disconnected,71,3,terminal,2,1,6,6,1,15,16,5,born,0.22702986001968384,0.2075074017047882,0.01952245831489563,80,0.0017542000277899206,0.2619047619047619,early,344.53131103515625,0.22705078125,0.01953125,1.7739005088806152,0.9900327324867249,21,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,0,root,1,4,5,10,1,19,20,9,esh,0.04834083467721939,0.1831810474395752,-0.1348402127623558,50,0.0016294000088237226,0.6333333333333333,middle,451.9682312011719,0.1832275390625,0.0234375,1.9371018409729004,0.9954734444618225,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,1,root,1,6,7,0,global,33,34,23,"Which film has the director born later, Besharam or Desert Hearts?",-0.21629518270492554,0.3448127508163452,-0.5611079335212708,50,0.0016294000088237226,1.5666666666666667,late,344.055419921875,0.3447265625,0.002197265625,1.919308066368103,0.9863292574882507,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,2,terminal,2,2,2,1,1,10,11,0,Which,-0.03298702836036682,0.24274283647537231,-0.27572986483573914,50,0.0016294000088237226,0.03333333333333333,early,342.8037414550781,0.2427978515625,0.275787353515625,1.934123158454895,0.9939427375793457,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,11,3,terminal,2,2,1,2,1,11,12,1,film,-0.06058041378855705,0.2621387243270874,-0.32271913811564445,50,0.0016294000088237226,0.1,early,342.66143798828125,0.26220703125,0.322784423828125,1.92640221118927,0.9899749159812927,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,0,root,1,6,5,6,1,15,16,5,born,-0.10902131348848343,0.3269815146923065,-0.43600282818078995,50,0.00147720001405105,0.36666666666666664,middle,344.53131103515625,0.326904296875,0.048828125,1.9270095825195312,0.9902870655059814,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,1,root,1,5,7,10,1,19,20,9,esh,-0.08908767998218536,0.0692329853773117,-0.15832066535949707,50,0.00147720001405105,0.6333333333333333,middle,451.9682312011719,0.0692138671875,0.00506591796875,1.9421017169952393,0.9980428814888,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,2,terminal,2,1,2,6,1,15,16,5,born,0.3269815146923065,0.2780328392982483,0.04894867539405823,50,0.00147720001405105,0.36666666666666664,middle,344.53131103515625,0.326904296875,0.048828125,1.9270095825195312,0.9902870655059814,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,23,3,terminal,2,3,1,5,1,14,15,4,director,0.17037199437618256,0.5057559013366699,-0.33538390696048737,50,0.00147720001405105,0.3,early,347.99041748046875,0.505859375,0.24658203125,1.908155083656311,0.980597734451294,15,query states/provenance plus unlabeled parent scores
2wikimultihopqa,0098436208e011ebbda1ac1f6bf848b6,validation,bridge_comparison,2,disconnected,37,0,root,1,6,5,10,1,19,20,9,esh,-0.31833964586257935,-0.080373615026474,-0.23796603083610535,50,0.0016445000073872507,0.6333333333333333,middle,451.9682312011719,-0.08038330078125,0.01220703125,1.94184148311615,0.9979091286659241,15,query states/provenance plus unlabeled parent scores
