all_candidate_full_tokens,argument_semantic_correct,call_parse_valid,candidate_count,capability_choice_correct,catalog_size,condition,context_fit,disclosure_ratio_a,disclosure_ratio_total,enum_type_valid,execution_acceptance,execution_reason,full_schema_tokens_avoided,full_schemas_materialized,generated_name,generated_text,generated_tokens,generation_error,host_rejection,materialization_seconds,max_candidates,model_invocations,native_kv_bytes,phase_a_capability_tokens,phase_a_ttft_seconds,phase_b_capability_tokens,phase_b_ttft_seconds,phase_transition_overhead_seconds,policy,prompt_tokens,query_id,required_argument_coverage,retry_count,schema_valid_call,scoring_device,seed,selected_name,target_in_palette,target_name,task_success,total_capability_tokens,total_ttft_seconds,unsafe_exposure,unsafe_tool_choice,wall_clock_seconds,wrong_tool_choice,wrong_tool_execution_attempt
2610,1,1,8,0,8192,C2_compact_to_full,1,0.4624521072796935,0.5869731800766284,1,1,executed,2285,1,get_user_06179,"<tool_call>\n{""name"": ""get_user_06179"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0027911998331546783,8,2,175702016,1207,3.4770619000773877,325,0.4568067998625338,0.0025320998392999172,A1_fused,1525,get_user-h2-en-1,1,0,1,cuda,11,get_user_06179,0,get_user,0,1532,3.9338686999399215,0,0,11.444676299812272,1,1
2610,1,1,8,1,8192,C3_oracle_to_full,1,0.09923371647509578,0.09923371647509578,1,1,executed,2610,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00012079998850822449,8,1,29704192,259,0.5899006000254303,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5899006000254303,0,0,4.427222599973902,0,0
3268,1,1,10,0,8192,C0_full_all_one_pass,1,1.0027539779681762,1.0027539779681762,1,1,executed,3268,10,get_user_01171,"<tool_call>\n{""name"": ""get_user_01171"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0006782999262213707,10,1,375832576,3277,4.5288069997914135,0,0.0,0.0,A1_fused,1533,get_user-h2-en-1,1,0,1,cuda,11,get_user_01171,0,get_user,0,3277,4.5288069997914135,0,0,10.2935448999051,1,1
3268,0,0,10,0,8192,C1_compact_only,1,0.4623623011015912,0.4623623011015912,1,0,malformed_call,3268,0,,"{""name"":""get_user_06179""}",13,,1,0.0003440000582486391,10,1,173293568,1511,4.888466100208461,0,0.0,0.0,A1_fused,1574,get_user-h2-en-1,0,0,0,cuda,11,,0,get_user,0,1511,4.888466100208461,0,0,7.425962400157005,0,0
3268,1,1,10,0,8192,C2_compact_to_full,1,0.4623623011015912,0.5618115055079559,1,1,executed,2943,1,get_user_06179,"<tool_call>\n{""name"": ""get_user_06179"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0040306998416781425,10,2,210567168,1511,4.837118100142106,325,0.4632453001104295,0.0037068999372422695,A1_fused,1829,get_user-h2-en-1,1,0,1,cuda,11,get_user_06179,0,get_user,0,1836,5.300363400252536,0,0,13.29789420007728,1,1
3268,1,1,10,1,8192,C3_oracle_to_full,1,0.07925336597307221,0.07925336597307221,1,1,executed,3268,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00018790015019476414,10,1,29704192,259,0.5375127999577671,0,0.0,0.0,A1_fused,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5375127999577671,0,0,4.731994400033727,0,0
1320,1,1,4,0,8192,C0_full_all_one_pass,1,1.0022727272727272,1.0022727272727272,1,1,executed,1320,4,convert_user_00617,"<tool_call>\n{""name"": ""convert_user_00617"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00020990008488297462,4,1,151732224,1323,1.7108324998989701,0,0.0,0.0,A2_raw_union,681,get_user-h2-en-1,1,0,1,cuda,11,convert_user_00617,0,get_user,0,1323,1.7108324998989701,0,0,6.665162400109693,1,1
1320,0,0,4,0,8192,C1_compact_only,1,0.45984848484848484,0.45984848484848484,1,0,malformed_call,1320,0,,"{""name"":""tool_name"",""arguments"":{}}",11,,1,0.0001642000861465931,4,1,69615616,607,1.6951276999898255,0,0.0,0.0,A2_raw_union,670,get_user-h2-en-1,0,0,0,cuda,11,,0,get_user,0,607,1.6951276999898255,0,0,3.622848700033501,0,0
1320,1,1,4,0,8192,C2_compact_to_full,1,0.45984848484848484,0.7106060606060606,1,1,executed,989,1,fetch_account_02182,"<tool_call>\n{""name"": ""fetch_account_02182"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.00263409991748631,4,2,107577344,607,1.7048539000097662,331,0.4303776999004185,0.002445099875330925,A2_raw_union,925,get_user-h2-en-1,1,0,1,cuda,11,fetch_account_02182,0,get_user,0,938,2.1352315999101847,0,0,9.190331699792296,1,1
1320,1,1,4,1,8192,C3_oracle_to_full,1,0.1962121212121212,0.1962121212121212,1,1,executed,1320,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00011750007979571819,4,1,29704192,259,0.5918355998583138,0,0.0,0.0,A2_raw_union,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5918355998583138,0,0,4.7739979000762105,0,0
2626,1,1,8,0,8192,C0_full_all_one_pass,1,1.0026656511805028,1.0026656511805028,1,1,executed,2626,8,fetch_account_02182,"<tool_call>\n{""name"": ""fetch_account_02182"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.0006186999380588531,8,1,301973504,2633,3.389832899905741,0,0.0,0.0,A2_raw_union,1249,get_user-h2-en-1,1,0,1,cuda,11,fetch_account_02182,0,get_user,0,2633,3.389832899905741,0,0,8.57776809995994,1,1
2626,0,0,8,0,8192,C1_compact_only,1,0.46268088347296266,0.46268088347296266,1,0,malformed_call,2626,0,,"{""name"":""fetch_account_02182""}",13,,1,0.00022500008344650269,8,1,139345920,1215,3.450611300067976,0,0.0,0.0,A2_raw_union,1278,get_user-h2-en-1,0,0,0,cuda,11,,0,get_user,0,1215,3.450611300067976,0,0,5.860071500064805,0,0
2626,1,1,8,0,8192,C2_compact_to_full,1,0.46268088347296266,0.5887281035795887,1,1,executed,2295,1,fetch_account_02182,"<tool_call>\n{""name"": ""fetch_account_02182"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0034297998063266277,8,2,177307648,1215,3.439653699984774,331,0.4556387001648545,0.0028509998228400946,A2_raw_union,1533,get_user-h2-en-1,1,0,1,cuda,11,fetch_account_02182,0,get_user,0,1546,3.8952924001496285,0,0,11.501018199836835,1,1
2626,1,1,8,1,8192,C3_oracle_to_full,1,0.09862909367859862,0.09862909367859862,1,1,executed,2626,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00012179999612271786,8,1,29704192,259,0.5135041000321507,0,0.0,0.0,A2_raw_union,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5135041000321507,0,0,4.56870980001986,0,0
3279,1,1,10,0,8192,C0_full_all_one_pass,1,1.0027447392497713,1.0027447392497713,1,1,executed,3279,10,fetch_account_02182,"<tool_call>\n{""name"": ""fetch_account_02182"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",29,,0,0.00047149998135864735,10,1,377094144,3288,4.45516510005109,0,0.0,0.0,A2_raw_union,1533,get_user-h2-en-1,1,0,1,cuda,11,fetch_account_02182,0,get_user,0,3288,4.45516510005109,0,0,10.178366600070149,1,1
3279,0,0,10,0,8192,C1_compact_only,1,0.4626410491003355,0.4626410491003355,1,0,malformed_call,3279,0,,"{""name"":""fetch_account_02182"", ""arguments"":{}}",18,,1,0.0005119000561535358,10,1,173981696,1517,4.851223200093955,0,0.0,0.0,A2_raw_union,1580,get_user-h2-en-1,0,0,0,cuda,11,,0,get_user,0,1517,4.851223200093955,0,0,8.439123500138521,0,0
3279,1,1,10,0,8192,C2_compact_to_full,1,0.4626410491003355,0.5635864592863677,1,1,executed,2948,1,fetch_account_02182,"<tool_call>\n{""name"": ""fetch_account_02182"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",43,,0,0.0028728998731821775,10,2,211943424,1517,4.8898785000201315,331,0.4645312000066042,0.001946199918165803,A2_raw_union,1835,get_user-h2-en-1,1,0,1,cuda,11,fetch_account_02182,0,get_user,0,1848,5.354409700026736,0,0,13.483466199832037,1,1
3279,1,1,10,1,8192,C3_oracle_to_full,1,0.07898749618786215,0.07898749618786215,1,1,executed,3279,1,get_user,"<tool_call>\n{""name"": ""get_user"", ""arguments"": {""user_id"": ""u17""}}\n</tool_call>",23,,0,0.00014770007692277431,10,1,29704192,259,0.5653993000742048,0,0.0,0.0,A2_raw_union,205,get_user-h2-en-1,1,0,1,cuda,11,get_user,0,get_user,1,259,0.5653993000742048,0,0,4.7283290000632405,0,0
1252,0,0,4,0,8192,C0_full_all_one_pass,1,1.0023961661341854,1.0023961661341854,1,0,malformed_call,1252,4,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, ensure that the user's account is updated with the corrected information. If the issue persists, contact the service support team for further assistance.",49,,1,0.0002465001307427883,4,1,143933440,1255,1.6419993001036346,0,0.0,0.0,A1_fused,643,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1255,1.6419993001036346,0,0,10.231266600312665,0,0
1252,0,0,4,0,8192,C1_compact_only,1,0.4512779552715655,0.4512779552715655,1,0,malformed_call,1252,0,,"{""name"":""verify_account_02915"",""arguments"":{""user_id"":""u17""}}",22,,1,0.00028290017507970333,4,1,64798720,565,1.4973341000732034,0,0.0,0.0,A1_fused,640,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,565,1.4973341000732034,0,0,5.362093900097534,0,0
1252,0,0,4,0,8192,C2_compact_to_full,1,0.4512779552715655,0.713258785942492,1,0,malformed_call,924,1,,"The stored state still blocks sign-in, so we need to apply the correction. Please verify the account 02915 to ensure the issue is resolved.",48,,1,0.0029883000534027815,4,2,102416384,565,1.4507643000688404,328,0.5540435002185404,0.0025516999885439873,A1_fused,907,update_user-h4-en-1,0,0,0,cuda,11,verify_account_02915,0,update_user,0,893,2.004807800287381,0,0,10.307336900383234,1,0
1252,0,1,4,1,8192,C3_oracle_to_full,1,0.23162939297124602,0.23162939297124602,1,1,executed,1252,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00011739996261894703,4,1,33259520,290,0.632131400052458,0,0.0,0.0,A1_fused,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.632131400052458,0,0,5.768969200085849,0,0
2569,0,0,8,0,8192,C0_full_all_one_pass,1,1.002724795640327,1.002724795640327,1,0,malformed_call,2569,8,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, ensure that the stored state is removed or updated to allow sign-in.",36,,1,0.0006152000278234482,8,1,295436288,2576,3.3353142000269145,0,0.0,0.0,A1_fused,1211,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,2576,3.3353142000269145,0,0,9.687911600107327,0,0
2569,0,0,8,0,8192,C1_compact_only,1,0.4581549240949786,0.4581549240949786,1,0,malformed_call,2569,0,,"{""name"":""validate_account_02415"",""arguments"":{""user_id"":""u17""}}",22,,1,0.00044810003601014614,8,1,134987776,1177,3.412532800110057,0,0.0,0.0,A1_fused,1252,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1177,3.412532800110057,0,0,7.333037200151011,0,0
2569,0,0,8,0,8192,C2_compact_to_full,1,0.4581549240949786,0.5858310626702997,1,0,malformed_call,2241,1,,"The stored state still blocks sign-in, so we need to apply the correction. Please verify the account 02915 to ensure the issue is resolved.",48,,1,0.002545200055465102,8,2,172605440,1177,3.419089299859479,328,0.5754736999515444,0.002272200072184205,A1_fused,1519,update_user-h4-en-1,0,0,0,cuda,11,verify_account_02915,0,update_user,0,1505,3.9945629998110235,0,0,12.65513449977152,1,0
2569,0,1,8,1,8192,C3_oracle_to_full,1,0.11288439081354612,0.11288439081354612,1,1,executed,2569,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00014159991405904293,8,1,33259520,290,0.5401880000717938,0,0.0,0.0,A1_fused,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.5401880000717938,0,0,5.87218949990347,0,0
3232,0,0,10,0,8192,C0_full_all_one_pass,1,1.0027846534653466,1.0027846534653466,1,0,malformed_call,3232,10,,"The review cleared u17, but the stored state still blocks sign-in. Please ensure that the user's account is updated with the new information and that the stored state is removed. If you have any specific actions or updates to apply, please provide them so I can assist further.",58,,1,0.0005382001399993896,10,1,371703808,3241,4.356246299808845,0,0.0,0.0,A1_fused,1495,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,3241,4.356246299808845,0,0,16.198542000027373,0,0
3232,0,0,10,0,8192,C1_compact_only,1,0.4588490099009901,0.4588490099009901,1,0,malformed_call,3232,0,,"{""name"":""verify_account_02915"",""arguments"":{""user_id"":""u17""}}",22,,1,0.0009666001424193382,10,1,170082304,1483,4.7360039001796395,0,0.0,0.0,A1_fused,1558,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1483,4.7360039001796395,0,0,9.481134300353006,0,0
3232,0,0,10,0,8192,C2_compact_to_full,1,0.4588490099009901,0.5603341584158416,1,0,malformed_call,2904,1,,"The stored state still blocks sign-in, so we need to apply the correction. Please verify the account 02915 to ensure the issue is resolved.",48,,1,0.003303500125184655,10,2,207699968,1483,4.759318199940026,328,0.5671369999181479,0.0029534001369029284,A1_fused,1825,update_user-h4-en-1,0,0,0,cuda,11,verify_account_02915,0,update_user,0,1811,5.326455199858174,0,0,14.236748500028625,1,0
3232,0,1,10,1,8192,C3_oracle_to_full,1,0.08972772277227722,0.08972772277227722,1,1,executed,3232,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00038940017111599445,10,1,33259520,290,0.6393291000276804,0,0.0,0.0,A1_fused,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.6393291000276804,0,0,5.901731700170785,0,0
1311,0,0,4,0,8192,C0_full_all_one_pass,1,1.002288329519451,1.002288329519451,1,0,malformed_call,1311,4,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the successful sign-in. Please ensure that the stored state is correctly updated to allow sign-in.",50,,1,0.00043800007551908493,4,1,150700032,1314,1.7149505000561476,0,0.0,0.0,A2_raw_union,693,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1314,1.7149505000561476,0,0,10.862304100068286,0,0
1311,0,0,4,0,8192,C1_compact_only,1,0.4614797864225782,0.4614797864225782,1,0,malformed_call,1311,0,,"{""name"":""add_account_01573""}",13,,1,0.00036269985139369965,4,1,69386240,605,1.6520245000720024,0,0.0,0.0,A2_raw_union,680,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,605,1.6520245000720024,0,0,3.6921326997689903,0,0
1311,0,0,4,0,8192,C2_compact_to_full,1,0.4614797864225782,0.7109077040427155,1,0,malformed_call,984,1,,"The stored state still blocks sign-in, so we need to apply the correction to resolve the issue. Please ensure the account is updated with the necessary information.",46,,1,0.002784899901598692,4,2,106889216,605,1.6567874001339078,327,0.5489994999952614,0.002597799990326166,A2_raw_union,947,update_user-h4-en-1,0,0,0,cuda,11,add_account_01573,0,update_user,0,932,2.2057869001291692,0,0,10.472843299852684,1,0
1311,0,1,4,1,8192,C3_oracle_to_full,1,0.2212051868802441,0.2212051868802441,1,1,executed,1311,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,9.220000356435776e-05,4,1,33259520,290,0.41522719990462065,0,0.0,0.0,A2_raw_union,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.41522719990462065,0,0,5.639487799955532,0,0
2556,0,0,8,0,8192,C0_full_all_one_pass,1,1.0027386541471048,1.0027386541471048,1,0,malformed_call,2556,8,,"The review cleared u17, but the stored state still blocks sign-in. To apply the correction, you need to update the stored state to reflect the correct account or user information. Please ensure that the necessary changes are made to the system's stored state.",53,,1,0.004612599965184927,8,1,293945344,2563,3.3761525000445545,0,0.0,0.0,A2_raw_union,1211,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,2563,3.3761525000445545,0,0,12.981642799917608,0,0
2556,0,0,8,0,8192,C1_compact_only,1,0.4557902973395931,0.4557902973395931,1,0,malformed_call,2556,0,,"{""name"":""add_account_01573""}",13,,1,0.00023910007439553738,8,1,133611520,1165,3.406328999903053,0,0.0,0.0,A2_raw_union,1240,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1165,3.406328999903053,0,0,5.701092300005257,0,0
2556,0,0,8,0,8192,C2_compact_to_full,1,0.4557902973395931,0.5837245696400626,1,0,malformed_call,2229,1,,"The stored state still blocks sign-in, so we need to apply the correction to resolve the issue. Please ensure the account is updated with the necessary information.",46,,1,0.0023090997710824013,8,2,171114496,1165,3.3323222999460995,327,0.5753006001468748,0.001768199959769845,A2_raw_union,1507,update_user-h4-en-1,0,0,0,cuda,11,add_account_01573,0,update_user,0,1492,3.9076229000929743,0,0,12.0833180998452,1,0
2556,0,1,8,1,8192,C3_oracle_to_full,1,0.1134585289514867,0.1134585289514867,1,1,executed,2556,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00014110002666711807,8,1,33259520,290,0.5878841998055577,0,0.0,0.0,A2_raw_union,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.5878841998055577,0,0,5.7307315999642015,0,0
3215,0,0,10,0,8192,C0_full_all_one_pass,1,1.0027993779160187,1.0027993779160187,1,0,malformed_call,3215,10,,"The stored state still blocks sign-in, so we need to verify the user's account to ensure it is valid. Let's verify the user's account.",32,,1,0.0004724001046270132,10,1,369754112,3224,4.362505899975076,0,0.0,0.0,A2_raw_union,1495,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,3224,4.362505899975076,0,0,10.720085800159723,0,0
3215,0,0,10,0,8192,C1_compact_only,1,0.45629860031104197,0.45629860031104197,1,0,malformed_call,3215,0,,"{""name"":""add_account_01573""}",13,,1,0.00030569988302886486,10,1,168247296,1467,4.809996499912813,0,0.0,0.0,A2_raw_union,1542,update_user-h4-en-1,0,0,0,cuda,11,,0,update_user,0,1467,4.809996499912813,0,0,7.333773899823427,0,0
3215,0,0,10,0,8192,C2_compact_to_full,1,0.45629860031104197,0.5580093312597201,1,0,malformed_call,2888,1,,"The stored state still blocks sign-in, so we need to apply the correction to resolve the issue. Please ensure the account is updated with the necessary information.",46,,1,0.00382430013269186,10,2,205750272,1467,4.795910499989986,327,0.572594900149852,0.0035079000517725945,A2_raw_union,1809,update_user-h4-en-1,0,0,0,cuda,11,add_account_01573,0,update_user,0,1794,5.3685054001398385,0,0,13.569360200082883,1,0
3215,0,1,10,1,8192,C3_oracle_to_full,1,0.09020217729393468,0.09020217729393468,1,1,executed,3215,1,update_user,"<tool_call>\n{""name"": ""update_user"", ""arguments"": {""user_id"": ""u17"", ""status"": ""Stable""}}\n</tool_call>",30,,0,0.00022239983081817627,10,1,33259520,290,0.655629700049758,0,0.0,0.0,A2_raw_union,243,update_user-h4-en-1,1,0,1,cuda,11,update_user,0,update_user,0,290,0.655629700049758,0,0,6.017995999893174,0,0
1322,0,1,4,0,8192,C0_full_all_one_pass,1,1.002269288956127,1.002269288956127,1,1,executed,1322,4,search_report_03508,"<tool_call>\n{""name"": ""search_report_03508"", ""arguments"": {""report_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.000412199879065156,4,1,151961600,1325,1.6788623000029474,0,0.0,0.0,A1_fused,683,search_document-h1-en-1,0,0,1,cuda,11,search_report_03508,0,search_document,0,1325,1.6788623000029474,0,0,7.094226299785078,1,1
1322,0,0,4,0,8192,C1_compact_only,1,0.46520423600605143,0.46520423600605143,1,0,malformed_call,1322,0,,"{""name"":""search_report_03508,v1"",""arguments"":{""request_note"":""PRA Notes""}}",24,,1,0.00014359992928802967,4,1,70533120,615,1.6360328998416662,0,0.0,0.0,A1_fused,679,search_document-h1-en-1,0,0,0,cuda,11,,0,search_document,0,615,1.6360328998416662,0,0,5.696668599965051,0,0
1322,0,0,4,0,8192,C2_compact_to_full,1,0.46520423600605143,0.46520423600605143,1,0,malformed_call,1322,1,,,8,,1,0.0001642000861465931,4,1,70533120,615,1.6272982000373304,0,0.0,0.0,A1_fused,679,search_document-h1-en-1,0,0,0,cuda,11,search_report,0,search_document,0,615,1.6272982000373304,0,0,2.839701500022784,1,0
1322,1,1,4,1,8192,C3_oracle_to_full,1,0.19591527987897125,0.19591527987897125,1,1,executed,1322,1,search_document,"<tool_call>\n{""name"": ""search_document"", ""arguments"": {""title"": ""PRA Notes""}}\n</tool_call>",22,,0,0.00013569998554885387,4,1,29704192,259,0.6112953999545425,0,0.0,0.0,A1_fused,199,search_document-h1-en-1,1,0,1,cuda,11,search_document,0,search_document,1,259,0.6112953999545425,0,0,4.335145899793133,0,0
2643,0,1,8,0,8192,C0_full_all_one_pass,1,1.00264850548619,1.00264850548619,1,1,executed,2643,8,search_report_03508,"<tool_call>\n{""name"": ""search_report_03508"", ""arguments"": {""report_id"": ""PRA Notes""}}\n</tool_call>",29,,0,0.0005557998083531857,8,1,303923200,2650,3.38559229997918,0,0.0,0.0,A1_fused,1252,search_document-h1-en-1,0,0,1,cuda,11,search_report_03508,0,search_document,0,2650,3.38559229997918,0,0,8.771320399828255,1,1
