query_id,split,hardness_level,language,condition,required_tool,top_tool,rank,top1,recall_at_3,recall_at_5
update_issue-h3-en-0,validation,H3,en,manual_dictionary,update_issue,create_issue,2,0,1,1
update_issue-h3-en-1,test,H3,en,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h4-en-0,validation,H4,en,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h4-en-1,test,H4,en,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-pt-0,validation,H5,pt,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-pt-1,test,H5,pt,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-es-0,validation,H5,es,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-es-1,test,H5,es,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-fr-0,validation,H5,fr,manual_dictionary,update_issue,update_issue,1,1,1,1
update_issue-h5-fr-1,test,H5,fr,manual_dictionary,update_issue,update_issue,1,1,1,1
create_report-h0-en-0,audit,H0,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h0-en-1,test,H0,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h0-en-2,validation,H0,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h1-en-0,validation,H1,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h1-en-1,test,H1,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h2-en-0,validation,H2,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h2-en-1,test,H2,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h3-en-0,validation,H3,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h3-en-1,test,H3,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h4-en-0,validation,H4,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h4-en-1,test,H4,en,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-pt-0,validation,H5,pt,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-pt-1,test,H5,pt,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-es-0,validation,H5,es,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-es-1,test,H5,es,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-fr-0,validation,H5,fr,manual_dictionary,create_report,create_report,1,1,1,1
create_report-h5-fr-1,test,H5,fr,manual_dictionary,create_report,create_report,1,1,1,1
archive_report-h0-en-0,audit,H0,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h0-en-1,test,H0,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h0-en-2,validation,H0,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h1-en-0,validation,H1,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h1-en-1,test,H1,en,manual_dictionary,archive_report,create_report,5,0,0,1
archive_report-h2-en-0,validation,H2,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h2-en-1,test,H2,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h3-en-0,validation,H3,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h3-en-1,test,H3,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h4-en-0,validation,H4,en,manual_dictionary,archive_report,create_report,2,0,1,1
archive_report-h4-en-1,test,H4,en,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-pt-0,validation,H5,pt,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-pt-1,test,H5,pt,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-es-0,validation,H5,es,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-es-1,test,H5,es,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-fr-0,validation,H5,fr,manual_dictionary,archive_report,archive_report,1,1,1,1
archive_report-h5-fr-1,test,H5,fr,manual_dictionary,archive_report,archive_report,1,1,1,1
purge_archive-h0-en-0,audit,H0,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h0-en-1,test,H0,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h0-en-2,validation,H0,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h1-en-0,validation,H1,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h1-en-1,test,H1,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h2-en-0,validation,H2,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h2-en-1,test,H2,en,manual_dictionary,purge_archive,create_report,2,0,1,1
purge_archive-h3-en-0,validation,H3,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h3-en-1,test,H3,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h4-en-0,validation,H4,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h4-en-1,test,H4,en,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-pt-0,validation,H5,pt,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-pt-1,test,H5,pt,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-0,validation,H5,es,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-1,test,H5,es,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-0,validation,H5,fr,manual_dictionary,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-1,test,H5,fr,manual_dictionary,purge_archive,purge_archive,1,1,1,1
search_user-h0-en-0,audit,H0,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h0-en-1,test,H0,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h0-en-2,validation,H0,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h1-en-0,validation,H1,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h1-en-1,test,H1,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h2-en-0,validation,H2,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h2-en-1,test,H2,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h3-en-0,validation,H3,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h3-en-1,test,H3,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h4-en-0,validation,H4,en,manual_embedding,search_user,search_user,1,1,1,1
search_user-h4-en-1,test,H4,en,manual_embedding,search_user,create_issue,2,0,1,1
search_user-h5-pt-0,validation,H5,pt,manual_embedding,search_user,search_user,1,1,1,1
search_user-h5-pt-1,test,H5,pt,manual_embedding,search_user,search_user,1,1,1,1
search_user-h5-es-0,validation,H5,es,manual_embedding,search_user,notify_user,2,0,1,1
search_user-h5-es-1,test,H5,es,manual_embedding,search_user,search_user,1,1,1,1
search_user-h5-fr-0,validation,H5,fr,manual_embedding,search_user,search_user,1,1,1,1
search_user-h5-fr-1,test,H5,fr,manual_embedding,search_user,search_user,1,1,1,1
get_user-h0-en-0,audit,H0,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h0-en-1,test,H0,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h0-en-2,validation,H0,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h1-en-0,validation,H1,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h1-en-1,test,H1,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h2-en-0,validation,H2,en,manual_embedding,get_user,notify_user,5,0,0,1
get_user-h2-en-1,test,H2,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h3-en-0,validation,H3,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h3-en-1,test,H3,en,manual_embedding,get_user,read_document,3,0,1,1
get_user-h4-en-0,validation,H4,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h4-en-1,test,H4,en,manual_embedding,get_user,get_user,1,1,1,1
get_user-h5-pt-0,validation,H5,pt,manual_embedding,get_user,validate_user,5,0,0,1
get_user-h5-pt-1,test,H5,pt,manual_embedding,get_user,read_document,8,0,0,0
get_user-h5-es-0,validation,H5,es,manual_embedding,get_user,get_repository,4,0,0,1
get_user-h5-es-1,test,H5,es,manual_embedding,get_user,read_document,6,0,0,0
get_user-h5-fr-0,validation,H5,fr,manual_embedding,get_user,extract_metadata,10,0,0,0
get_user-h5-fr-1,test,H5,fr,manual_embedding,get_user,read_document,3,0,1,1
validate_user-h0-en-0,audit,H0,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h0-en-1,test,H0,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h0-en-2,validation,H0,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h1-en-0,validation,H1,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h1-en-1,test,H1,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h2-en-0,validation,H2,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h2-en-1,test,H2,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h3-en-0,validation,H3,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h3-en-1,test,H3,en,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h4-en-0,validation,H4,en,manual_embedding,validate_user,update_user,2,0,1,1
validate_user-h4-en-1,test,H4,en,manual_embedding,validate_user,create_issue,6,0,0,0
validate_user-h5-pt-0,validation,H5,pt,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-pt-1,test,H5,pt,manual_embedding,validate_user,read_document,2,0,1,1
validate_user-h5-es-0,validation,H5,es,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-es-1,test,H5,es,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-0,validation,H5,fr,manual_embedding,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-1,test,H5,fr,manual_embedding,validate_user,validate_user,1,1,1,1
update_user-h0-en-0,audit,H0,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h0-en-1,test,H0,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h0-en-2,validation,H0,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h1-en-0,validation,H1,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h1-en-1,test,H1,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h2-en-0,validation,H2,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h2-en-1,test,H2,en,manual_embedding,update_user,update_user,1,1,1,1
update_user-h3-en-0,validation,H3,en,manual_embedding,update_user,validate_user,2,0,1,1
update_user-h3-en-1,test,H3,en,manual_embedding,update_user,get_user,13,0,0,0
update_user-h4-en-0,validation,H4,en,manual_embedding,update_user,get_user,3,0,1,1
update_user-h4-en-1,test,H4,en,manual_embedding,update_user,validate_user,2,0,1,1
update_user-h5-pt-0,validation,H5,pt,manual_embedding,update_user,validate_user,5,0,0,1
update_user-h5-pt-1,test,H5,pt,manual_embedding,update_user,archive_report,3,0,1,1
update_user-h5-es-0,validation,H5,es,manual_embedding,update_user,get_repository,5,0,0,1
update_user-h5-es-1,test,H5,es,manual_embedding,update_user,update_user,1,1,1,1
update_user-h5-fr-0,validation,H5,fr,manual_embedding,update_user,create_issue,9,0,0,0
update_user-h5-fr-1,test,H5,fr,manual_embedding,update_user,validate_user,5,0,0,1
notify_user-h0-en-0,audit,H0,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h0-en-1,test,H0,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h0-en-2,validation,H0,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h1-en-0,validation,H1,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h1-en-1,test,H1,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h2-en-0,validation,H2,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h2-en-1,test,H2,en,manual_embedding,notify_user,update_issue,4,0,0,1
notify_user-h3-en-0,validation,H3,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h3-en-1,test,H3,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h4-en-0,validation,H4,en,manual_embedding,notify_user,get_user,9,0,0,0
notify_user-h4-en-1,test,H4,en,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h5-pt-0,validation,H5,pt,manual_embedding,notify_user,validate_user,2,0,1,1
notify_user-h5-pt-1,test,H5,pt,manual_embedding,notify_user,archive_report,7,0,0,0
notify_user-h5-es-0,validation,H5,es,manual_embedding,notify_user,get_user,6,0,0,0
notify_user-h5-es-1,test,H5,es,manual_embedding,notify_user,search_document,2,0,1,1
notify_user-h5-fr-0,validation,H5,fr,manual_embedding,notify_user,notify_user,1,1,1,1
notify_user-h5-fr-1,test,H5,fr,manual_embedding,notify_user,update_document,4,0,0,1
delete_user-h0-en-0,audit,H0,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h0-en-1,test,H0,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h0-en-2,validation,H0,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h1-en-0,validation,H1,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h1-en-1,test,H1,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h2-en-0,validation,H2,en,manual_embedding,delete_user,purge_archive,2,0,1,1
delete_user-h2-en-1,test,H2,en,manual_embedding,delete_user,delete_user,1,1,1,1
delete_user-h3-en-0,validation,H3,en,manual_embedding,delete_user,purge_archive,2,0,1,1
delete_user-h3-en-1,test,H3,en,manual_embedding,delete_user,purge_archive,3,0,1,1
delete_user-h4-en-0,validation,H4,en,manual_embedding,delete_user,purge_archive,2,0,1,1
delete_user-h4-en-1,test,H4,en,manual_embedding,delete_user,purge_archive,2,0,1,1
delete_user-h5-pt-0,validation,H5,pt,manual_embedding,delete_user,validate_user,6,0,0,0
delete_user-h5-pt-1,test,H5,pt,manual_embedding,delete_user,validate_user,15,0,0,0
delete_user-h5-es-0,validation,H5,es,manual_embedding,delete_user,validate_user,5,0,0,1
delete_user-h5-es-1,test,H5,es,manual_embedding,delete_user,validate_user,6,0,0,0
delete_user-h5-fr-0,validation,H5,fr,manual_embedding,delete_user,validate_user,10,0,0,0
delete_user-h5-fr-1,test,H5,fr,manual_embedding,delete_user,validate_user,3,0,1,1
search_document-h0-en-0,audit,H0,en,manual_embedding,search_document,search_document,1,1,1,1
search_document-h0-en-1,test,H0,en,manual_embedding,search_document,search_document,1,1,1,1
search_document-h0-en-2,validation,H0,en,manual_embedding,search_document,search_document,1,1,1,1
search_document-h1-en-0,validation,H1,en,manual_embedding,search_document,search_document,1,1,1,1
search_document-h1-en-1,test,H1,en,manual_embedding,search_document,archive_report,7,0,0,0
search_document-h2-en-0,validation,H2,en,manual_embedding,search_document,archive_report,12,0,0,0
search_document-h2-en-1,test,H2,en,manual_embedding,search_document,create_issue,7,0,0,0
search_document-h3-en-0,validation,H3,en,manual_embedding,search_document,create_issue,2,0,1,1
search_document-h3-en-1,test,H3,en,manual_embedding,search_document,export_document,6,0,0,0
search_document-h4-en-0,validation,H4,en,manual_embedding,search_document,search_document,1,1,1,1
search_document-h4-en-1,test,H4,en,manual_embedding,search_document,search_repository,4,0,0,1
search_document-h5-pt-0,validation,H5,pt,manual_embedding,search_document,export_document,5,0,0,1
search_document-h5-pt-1,test,H5,pt,manual_embedding,search_document,export_document,4,0,0,1
search_document-h5-es-0,validation,H5,es,manual_embedding,search_document,export_document,5,0,0,1
search_document-h5-es-1,test,H5,es,manual_embedding,search_document,create_issue,9,0,0,0
search_document-h5-fr-0,validation,H5,fr,manual_embedding,search_document,export_document,6,0,0,0
search_document-h5-fr-1,test,H5,fr,manual_embedding,search_document,export_document,6,0,0,0
read_document-h0-en-0,audit,H0,en,manual_embedding,read_document,read_document,1,1,1,1
read_document-h0-en-1,test,H0,en,manual_embedding,read_document,extract_metadata,3,0,1,1
read_document-h0-en-2,validation,H0,en,manual_embedding,read_document,extract_metadata,4,0,0,1
read_document-h1-en-0,validation,H1,en,manual_embedding,read_document,extract_metadata,6,0,0,0
read_document-h1-en-1,test,H1,en,manual_embedding,read_document,archive_report,7,0,0,0
read_document-h2-en-0,validation,H2,en,manual_embedding,read_document,purge_archive,14,0,0,0
read_document-h2-en-1,test,H2,en,manual_embedding,read_document,archive_report,9,0,0,0
read_document-h3-en-0,validation,H3,en,manual_embedding,read_document,export_document,3,0,1,1
read_document-h3-en-1,test,H3,en,manual_embedding,read_document,archive_report,10,0,0,0
read_document-h4-en-0,validation,H4,en,manual_embedding,read_document,search_document,4,0,0,1
read_document-h4-en-1,test,H4,en,manual_embedding,read_document,extract_metadata,8,0,0,0
read_document-h5-pt-0,validation,H5,pt,manual_embedding,read_document,archive_report,16,0,0,0
read_document-h5-pt-1,test,H5,pt,manual_embedding,read_document,extract_metadata,5,0,0,1
read_document-h5-es-0,validation,H5,es,manual_embedding,read_document,archive_report,7,0,0,0
read_document-h5-es-1,test,H5,es,manual_embedding,read_document,extract_metadata,6,0,0,0
read_document-h5-fr-0,validation,H5,fr,manual_embedding,read_document,archive_report,7,0,0,0
