query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
validate_user-h3-en-0,validation,H3,en,"Before anyone changes u17, make sure policy allows it.",,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,True,0.006928900023922324,13427,0,18,select,P1_bm25,
validate_user-h3-en-1,test,H3,en,We need a go/no-go decision before altering identifier u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P1_bm25,read_document,False,11,0.09090909090909091,0.0,0.0,0.0,1.0,0.1466875672340393,read_document|get_user|export_document,0,1,0,True,0.1,0.0,11,False,False,False,True,0.013164500007405877,13427,0,18,select,P1_bm25,
validate_user-h4-en-0,validation,H4,en,Make sure the change is allowed.,"A status change is proposed for Alice, whose identifier is u17. Approval has not been checked.",validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P1_bm25,update_user,False,11,0.09090909090909091,0.0,0.0,0.0,1.0,0.03191488981246948,update_user|update_issue|notify_user,0,2,0,True,0.05263157894736842,0.06047816574573517,11,False,False,False,True,0.014726700028404593,13427,0,18,select,P1_bm25,
validate_user-h4-en-1,test,H4,en,Perform the prerequisite check.,The workflow reached u17 but must not write until eligibility is known.,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P1_bm25,update_user,False,5,0.2,0.0,0.0,1.0,1.0,0.03191488981246948,update_user|update_issue|search_user,1,1,0,True,0.0,0.0,5,False,False,False,True,0.01166910002939403,13427,0,18,select,P1_bm25,
validate_user-h5-pt-0,validation,H5,pt,Confirme se e permitido alterar u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.005855799885466695,13427,0,18,select,P1_bm25,
validate_user-h5-pt-1,test,H5,pt,Verifique se u17 pode ser modificado.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.006699899910017848,13427,0,18,select,P1_bm25,
validate_user-h5-es-0,validation,H5,es,Confirma si esta permitido cambiar u17.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.011085700010880828,13427,0,18,select,P1_bm25,
validate_user-h5-es-1,test,H5,es,Verifica si u17 puede modificarse.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.007901099976152182,13427,0,18,select,P1_bm25,
validate_user-h5-fr-0,validation,H5,fr,Confirmez que la modification de u17 est autorisee.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,0,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.006593000143766403,13427,0,18,select,P1_bm25,
validate_user-h5-fr-1,test,H5,fr,Verifiez si u17 peut etre modifie.,,validate_user,"('search_user',)","('delete_user', 'get_user', 'notify_user', 'update_user')","('delete_user', 'purge_archive')",validate,user,1,P1_bm25,search_user,False,3,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,search_user|get_user|validate_user,1,1,0,True,0.0,0.0,3,False,False,False,False,0.008333700010553002,13427,0,18,select,P1_bm25,
update_user-h0-en-0,audit,H0,en,Update user u17 status to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,update_user,True,1,1.0,1.0,1.0,1.0,1.0,0.28313136100769043,update_user|update_issue|update_document,0,0,0,False,0.5,1.0,1,True,True,True,True,0.0056305998004972935,13427,0,18,select,P1_bm25,
update_user-h0-en-1,test,H0,en,Set the status of user u17 to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,update_user,True,1,1.0,1.0,1.0,1.0,1.0,0.24453818798065186,update_user|update_issue|get_user,0,1,0,False,0.5,1.0,1,False,True,False,True,0.009679500013589859,13427,0,18,select,P1_bm25,
update_user-h0-en-2,validation,H0,en,Update account u17 so its status is active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,2,P1_bm25,update_user,True,1,1.0,1.0,1.0,1.0,1.0,0.20407193899154663,update_user|update_issue|update_document,0,0,0,False,0.375,1.0,1,True,False,False,True,0.01214510016143322,13427,0,18,select,P1_bm25,
update_user-h1-en-0,validation,H1,en,Modify account u17 so its state is active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,delete_user,False,4,0.25,0.0,0.0,1.0,1.0,0.06593406200408936,delete_user|search_user|get_user,1,2,1,True,0.125,0.9340659379959106,4,False,False,False,True,0.008514099987223744,13427,0,18,select,P1_bm25,
update_user-h1-en-1,test,H1,en,Change u17's profile state to active.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,notify_user,False,5,0.2,0.0,0.0,1.0,1.0,1.0,notify_user|search_user|get_user,1,2,0,True,0.0,0.0,5,False,False,False,True,0.010553400032222271,13427,0,18,select,P1_bm25,
update_user-h2-en-0,validation,H2,en,Make u17 active again.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,True,0.009438300039619207,13427,0,18,select,P1_bm25,
update_user-h2-en-1,test,H2,en,Put u17 back in good standing.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,export_document,False,6,0.16666666666666666,0.0,0.0,0.0,1.0,0.03191488981246948,export_document|create_issue|search_user,1,0,0,True,0.0,0.0,6,False,False,False,True,0.006344499997794628,13427,0,18,select,P1_bm25,
update_user-h3-en-0,validation,H3,en,u17 should not be suspended anymore.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,validate_user,False,4,0.25,0.0,0.0,1.0,1.0,1.0,validate_user|search_user|get_user,2,1,0,True,0.0,0.0,4,False,False,False,True,0.009598499862477183,13427,0,18,select,P1_bm25,
update_user-h3-en-1,test,H3,en,Restore access for identifier u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,read_document,False,5,0.2,0.0,0.0,1.0,1.0,0.03296703100204468,read_document|get_user|search_user,1,1,0,True,0.0,0.0,5,False,False,False,True,0.0061956001445651054,13427,0,18,select,P1_bm25,
update_user-h4-en-0,validation,H4,en,Fix her account so she can use it again.,Alice is user u17. Her account was suspended by mistake.,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,get_user,False,4,0.25,0.0,0.0,1.0,1.0,0.03314399719238281,get_user|search_user|delete_user,1,2,1,True,0.11764705882352941,0.6690504550933838,4,False,True,False,True,0.014840499963611364,13427,0,18,select,P1_bm25,
update_user-h4-en-1,test,H4,en,Apply the correction.,"The review cleared u17, but the stored state still blocks sign-in.",update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,update_user,True,1,1.0,1.0,1.0,1.0,1.0,0.0,update_user|export_document|create_issue,0,0,0,False,0.07692307692307693,1.0,1,False,False,False,True,0.01987700001336634,13427,0,18,select,P1_bm25,
update_user-h5-pt-0,validation,H5,pt,Reative a conta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,create_issue,False,8,0.125,0.0,0.0,0.0,1.0,0.18292683362960815,create_issue|archive_report|read_document,0,0,0,True,0.25,0.0,8,False,False,False,False,0.008072300115600228,13427,0,18,select,P1_bm25,
update_user-h5-pt-1,test,H5,pt,Coloque u17 novamente em estado ativo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,False,0.0058478000573813915,13427,0,18,select,P1_bm25,
update_user-h5-es-0,validation,H5,es,Reactiva la cuenta u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,False,0.00979489996097982,13427,0,18,select,P1_bm25,
update_user-h5-es-1,test,H5,es,Pon u17 de nuevo en estado activo.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,False,0.009822499938309193,13427,0,18,select,P1_bm25,
update_user-h5-fr-0,validation,H5,fr,Reactivez le compte u17.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,0,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,False,0.005171600030735135,13427,0,18,select,P1_bm25,
update_user-h5-fr-1,test,H5,fr,Remettez u17 dans un etat actif.,,update_user,"('search_user', 'validate_user')","('delete_user', 'get_user', 'notify_user')","('delete_user', 'purge_archive')",update,user,1,P1_bm25,search_user,False,4,0.25,0.0,0.0,1.0,0.0,0.0,search_user|get_user|validate_user,2,1,0,True,0.0,0.0,4,False,False,False,False,0.005302499979734421,13427,0,18,select,P1_bm25,
notify_user-h0-en-0,audit,H0,en,Notify user u17 about the account change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.5960856974124908,notify_user|update_user|delete_user,1,1,1,False,0.7142857142857143,1.0,1,True,True,True,True,0.007904599886387587,13427,0,18,select,P1_bm25,
notify_user-h0-en-1,test,H0,en,Send user u17 a notification about the change.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.431940495967865,notify_user|update_user|update_issue,1,0,0,False,0.5,1.0,1,False,True,False,True,0.006015399936586618,13427,0,18,select,P1_bm25,
notify_user-h0-en-2,validation,H0,en,Notify u17 that the account was updated.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,2,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.395097017288208,notify_user|update_user|update_issue,1,0,0,False,0.2857142857142857,1.0,1,True,False,False,True,0.008617299841716886,13427,0,18,select,P1_bm25,
notify_user-h1-en-0,validation,H1,en,Inform u17 that their account state changed.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P1_bm25,validate_user,False,6,0.16666666666666666,0.0,0.0,0.0,1.0,0.6715564727783203,validate_user|delete_user|search_user,1,2,1,True,0.14285714285714285,0.30678790807724,6,False,False,False,True,0.006792100146412849,13427,0,18,select,P1_bm25,
notify_user-h1-en-1,test,H1,en,Send u17 a message about the recent account modification.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.13159161806106567,notify_user|update_user|update_issue,1,0,0,False,0.3333333333333333,1.0,1,False,False,False,True,0.009755900129675865,13427,0,18,select,P1_bm25,
notify_user-h2-en-0,validation,H2,en,Give u17 a heads-up about what changed.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.03191488981246948,notify_user|validate_user|archive_report,0,1,0,False,0.25,1.0,1,False,False,False,True,0.006365600042045116,13427,0,18,select,P1_bm25,
notify_user-h2-en-1,test,H2,en,Let u17 know the fix went through.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P1_bm25,update_user,False,6,0.16666666666666666,0.0,0.0,0.0,1.0,0.03191488981246948,update_user|update_issue|search_user,2,0,0,True,0.0,0.0,6,False,False,False,True,0.00993160018697381,13427,0,18,select,P1_bm25,
notify_user-h3-en-0,validation,H3,en,"The change is complete, but the affected person still has not heard about it.",,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P1_bm25,notify_user,True,1,1.0,1.0,1.0,1.0,1.0,0.6005968749523163,notify_user|update_user|update_issue,1,0,0,False,0.15384615384615385,1.0,1,False,False,False,True,0.010110100032761693,13427,0,18,select,P1_bm25,
notify_user-h3-en-1,test,H3,en,Make sure u17 receives the news.,,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P1_bm25,update_user,False,6,0.16666666666666666,0.0,0.0,0.0,1.0,0.03191488981246948,update_user|update_issue|search_user,2,0,0,True,0.0,0.0,6,False,False,False,True,0.0063183000311255455,13427,0,18,select,P1_bm25,
notify_user-h4-en-0,validation,H4,en,Tell her the outcome.,"Alice uses identifier u17. Her access was restored successfully, but nobody contacted her.",notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,0,P1_bm25,read_document,False,7,0.14285714285714285,0.0,0.0,0.0,1.0,0.03296703100204468,read_document|get_user|update_user,1,1,0,True,0.0,0.0,7,False,False,False,True,0.010836799861863256,13427,0,18,select,P1_bm25,
notify_user-h4-en-1,test,H4,en,Close the communication loop.,The write for u17 succeeded and the workflow now owes the owner an explanation.,notify_user,"('search_user', 'update_user')","('delete_user', 'get_user', 'validate_user')","('delete_user', 'purge_archive')",notify,user,1,P1_bm25,update_user,False,5,0.2,0.0,0.0,1.0,1.0,0.03191488981246948,update_user|update_issue|purge_archive,1,0,1,True,0.06666666666666667,0.8340988159179688,5,False,False,False,True,0.009828099980950356,13427,0,18,select,P1_bm25,
