partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,71,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the LSTM baseline a sub-word model?,[],,visited_budget,"[0, 3, 9, 1, 4, 10]",6,4,3,12,5,7,2,4,5,45,30,126067984,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.011270900024101138,0.0035126000293530524,2.2199994418770075e-05,0.0008129999623633921,0.519377299991902,0.5314611999783665,124,2807,11,6,0.5454545454545454,0,0,0.0,0,6,9,9,620984671,484,396,880,17386944,0.007078900001943111,38995968,155555328,188743680,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,11,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Are the automatically constructed datasets subject to quality control?,[],,visited_budget,"[0, 26, 10, 4, 17, 27]",6,4,3,12,5,4,2,4,5,50,108,1377003664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.011776199971791357,0.003555000002961606,2.1000043489038944e-05,0.0011543000000528991,5.349341299966909,5.362271799938753,228,9277,37,6,0.16216216216216217,0,0,0.0,0,6,10,10,620984671,5476,1480,6956,57220432,0.023309800017159432,32801280,478259200,541065216,8532992,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,23,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Are the automatically constructed datasets subject to quality control?,[],,visited_budget,"[0, 26, 10, 4, 17, 27]",6,4,3,12,5,4,2,4,5,50,108,1377003664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.013283099979162216,0.0037856000126339495,2.7299916837364435e-05,0.0008840999798849225,5.349341299966909,5.363508499925956,228,9277,37,6,0.16216216216216217,0,0,0.0,0,6,10,10,620984671,5476,1480,6956,57220432,0.023309800017159432,32801280,478259200,541065216,8532992,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,37,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Are the automatically constructed datasets subject to quality control?,[],,visited_budget,"[0, 26, 10, 4, 17, 27]",6,4,3,12,5,4,2,4,5,50,108,1377003664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.014065700001083314,0.0042328000999987125,2.4499953724443913e-05,0.0008523999713361263,5.349341299966909,5.364259399939328,228,9277,37,6,0.16216216216216217,0,0,0.0,0,6,10,10,620984671,5476,1480,6956,57220432,0.023309800017159432,32801280,478259200,541065216,8532992,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,53,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Are the automatically constructed datasets subject to quality control?,[],,visited_budget,"[0, 26, 10, 4, 17, 27]",6,4,3,12,5,4,2,4,5,50,108,1377003664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.014661499997600913,0.00516490003792569,2.729997504502535e-05,0.0008437999640591443,5.349341299966909,5.364846599928569,228,9277,37,6,0.16216216216216217,0,0,0.0,0,6,10,10,620984671,5476,1480,6956,57220432,0.023309800017159432,32801280,478259200,541065216,8532992,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,71,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Are the automatically constructed datasets subject to quality control?,[],,visited_budget,"[0, 26, 10, 4, 17, 27]",6,4,3,12,5,4,2,4,5,50,108,1377003664,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2,0.3333333333333333,0.0,0.1111111111111111,0.0,0.014421000028960407,0.0038136999937705696,2.500001573935151e-05,0.0008539999835193157,5.349341299966909,5.364616299979389,228,9277,37,6,0.16216216216216217,0,0,0.0,0,6,10,10,620984671,5476,1480,6956,57220432,0.023309800017159432,32801280,478259200,541065216,8532992,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,11,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they test both skipgram and c-bow?,[],,visited_budget,"[0, 10, 1, 9, 4, 13]",6,4,3,12,5,3,1,4,5,55,39,201867264,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.01271810004254803,0.003690600104164332,3.309996100142598e-05,0.00181049999082461,0.8147478000028059,0.8292764000361785,136,3552,14,6,0.42857142857142855,0,0,0.0,0,6,11,11,620984671,784,616,1400,21930328,0.008398899983149022,71016448,191737344,222298112,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,23,oracle,[0],"{""0"": 4}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they test both skipgram and c-bow?,[],,visited_budget,"[0, 10, 1, 9, 4, 13]",6,4,3,12,5,3,1,4,5,55,39,201867264,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012466500047594309,0.004103399871382862,2.7900096029043198e-05,0.0011348999687470496,0.8147478000028059,0.8283492000191472,136,3552,14,6,0.42857142857142855,0,0,0.0,0,6,11,11,620984671,784,616,1400,21930328,0.008398899983149022,71016448,191737344,222298112,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,37,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they test both skipgram and c-bow?,[],,visited_budget,"[0, 10, 1, 9, 4, 13]",6,4,3,12,5,3,1,4,5,55,39,201867264,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012707499961834401,0.003742300032172352,4.250003257766366e-05,0.0012083000037819147,0.8147478000028059,0.8286635999684222,136,3552,14,6,0.42857142857142855,0,0,0.0,0,6,11,11,620984671,784,616,1400,21930328,0.008398899983149022,71016448,191737344,222298112,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,53,oracle,[0],"{""0"": 5}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they test both skipgram and c-bow?,[],,visited_budget,"[0, 10, 1, 9, 4, 13]",6,4,3,12,5,3,1,4,5,55,39,201867264,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.016145600005984306,0.00454560003709048,2.829998265951872e-05,0.0012445999891497195,0.8147478000028059,0.8321379999979399,136,3552,14,6,0.42857142857142855,0,0,0.0,0,6,11,11,620984671,784,616,1400,21930328,0.008398899983149022,71016448,191737344,222298112,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,71,oracle,[0],"{""0"": 9}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they test both skipgram and c-bow?,[],,visited_budget,"[0, 10, 1, 9, 4, 13]",6,4,3,12,5,3,1,4,5,55,39,201867264,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.015558499959297478,0.004918499966152012,2.7900037821382284e-05,0.0014239000156521797,0.8147478000028059,0.8317301999777555,136,3552,14,6,0.42857142857142855,0,0,0.0,0,6,11,11,620984671,784,616,1400,21930328,0.008398899983149022,71016448,191737344,222298112,8527872,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,11,oracle,"[0, 1]","{""0"": 4, ""1"": 4}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they report results only on English data?,[],,visited_budget,"[0, 1, 5, 3, 2, 4]",6,5,2,8,4,2,0,5,4,36,36,355699600,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.01001860003452748,0.003487000009045005,1.850002445280552e-05,0.0012494000256992877,1.4215268000261858,1.4327948000864126,156,4715,19,6,0.3157894736842105,0,0,0.0,0,6,9,9,620984671,1444,684,2128,29218592,0.010843399970326573,35840512,250327040,281018368,8528384,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,23,oracle,"[0, 1]","{""0"": 8, ""1"": 2}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they report results only on English data?,[],,visited_budget,"[0, 1, 5, 3, 2, 4]",6,5,2,8,4,2,0,5,4,36,36,355699600,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.00969699997222051,0.0029063999536447227,2.8099981136620045e-05,0.0008453999762423337,1.4215268000261858,1.4320691999746487,156,4715,19,6,0.3157894736842105,0,0,0.0,0,6,9,9,620984671,1444,684,2128,29218592,0.010843399970326573,35840512,250327040,281018368,8528384,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,37,oracle,"[0, 1]","{""0"": 7, ""1"": 7}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they report results only on English data?,[],,visited_budget,"[0, 1, 5, 3, 2, 4]",6,5,2,8,4,2,0,5,4,36,36,355699600,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.010189900000113994,0.003926800040062517,1.4199991710484028e-05,0.000874500023201108,1.4215268000261858,1.432591200049501,156,4715,19,6,0.3157894736842105,0,0,0.0,0,6,9,9,620984671,1444,684,2128,29218592,0.010843399970326573,35840512,250327040,281018368,8528384,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,53,oracle,"[0, 1]","{""0"": 1, ""1"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they report results only on English data?,[],,visited_budget,"[0, 1, 5, 3, 2, 4]",6,5,2,8,4,2,0,5,4,36,36,355699600,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.010903900023549795,0.0036718000192195177,2.139998832717538e-05,0.0017584000015631318,1.4215268000261858,1.4341891000512987,156,4715,19,6,0.3157894736842105,0,0,0.0,0,6,9,9,620984671,1444,684,2128,29218592,0.010843399970326573,35840512,250327040,281018368,8528384,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,71,oracle,"[0, 1]","{""0"": 4, ""1"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they report results only on English data?,[],,visited_budget,"[0, 1, 5, 3, 2, 4]",6,5,2,8,4,2,0,5,4,36,36,355699600,"[0, 1]",1.0,0.3333333333333333,1.0,1.0,1.0,0.008749499975237995,0.0027521999436430633,3.100000321865082e-05,0.0015109999803826213,1.4215268000261858,1.4317872999818064,156,4715,19,6,0.3157894736842105,0,0,0.0,0,6,9,9,620984671,1444,684,2128,29218592,0.010843399970326573,35840512,250327040,281018368,8528384,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,11,oracle,[0],"{""0"": 7}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they use active learning to create their dataset?,[],,visited_budget,"[0, 5, 14, 22, 9, 24]",6,4,3,12,5,4,1,4,5,50,75,695060496,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012765999999828637,0.0041655999375507236,2.4399952962994576e-05,0.0017042999970726669,2.7250965999555774,2.7395668999524787,184,6591,26,6,0.23076923076923078,0,0,0.0,0,6,10,10,620984671,2704,1040,3744,40656944,0.014705700043123215,43000320,344946176,392167424,8530432,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,23,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they use active learning to create their dataset?,[],,visited_budget,"[0, 5, 14, 22, 9, 24]",6,4,3,12,5,4,1,4,5,50,75,695060496,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012669699965044856,0.00421359995380044,2.459995448589325e-05,0.0012294999905861914,2.7250965999555774,2.7389957999112085,184,6591,26,6,0.23076923076923078,0,0,0.0,0,6,10,10,620984671,2704,1040,3744,40656944,0.014705700043123215,43000320,344946176,392167424,8530432,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,37,oracle,[0],"{""0"": 5}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they use active learning to create their dataset?,[],,visited_budget,"[0, 5, 14, 22, 9, 24]",6,4,3,12,5,4,1,4,5,50,75,695060496,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.01434190000873059,0.0041520000086165965,5.9999991208314896e-05,0.000991899985820055,2.7250965999555774,2.740430399950128,184,6591,26,6,0.23076923076923078,0,0,0.0,0,6,10,10,620984671,2704,1040,3744,40656944,0.014705700043123215,43000320,344946176,392167424,8530432,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,53,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they use active learning to create their dataset?,[],,visited_budget,"[0, 5, 14, 22, 9, 24]",6,4,3,12,5,4,1,4,5,50,75,695060496,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.01247670000884682,0.003616799949668348,1.8400023691356182e-05,0.0010002999915741384,2.7250965999555774,2.7385735999559984,184,6591,26,6,0.23076923076923078,0,0,0.0,0,6,10,10,620984671,2704,1040,3744,40656944,0.014705700043123215,43000320,344946176,392167424,8530432,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,71,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Do they use active learning to create their dataset?,[],,visited_budget,"[0, 5, 14, 22, 9, 24]",6,4,3,12,5,4,1,4,5,50,75,695060496,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.011432399973273277,0.003661600057967007,1.750001683831215e-05,0.000983599980827421,2.7250965999555774,2.737512599909678,184,6591,26,6,0.23076923076923078,0,0,0.0,0,6,10,10,620984671,2704,1040,3744,40656944,0.014705700043123215,43000320,344946176,392167424,8530432,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,11,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is datasets for sentiment analysis balanced?,[],,visited_budget,"[0, 1, 8, 3, 7, 5]",6,4,3,12,5,7,2,4,5,35,24,83393424,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.011488899996038526,0.0032772000413388014,3.779993858188391e-05,0.0010263000149279833,0.35170599998673424,0.36422119999770075,116,2283,9,6,0.6666666666666666,0,0,0.0,0,6,7,7,620984671,324,252,576,14224192,0.005218999984208494,54706688,129230336,153092096,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,23,oracle,[0],"{""0"": 1}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is datasets for sentiment analysis balanced?,[],,visited_budget,"[0, 1, 8, 3, 7, 5]",6,4,3,12,5,7,2,4,5,35,24,83393424,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.013506899995263666,0.004078199970535934,2.2899999748915434e-05,0.0008695999858900905,0.35170599998673424,0.366082499967888,116,2283,9,6,0.6666666666666666,0,0,0.0,0,6,7,7,620984671,324,252,576,14224192,0.005218999984208494,54706688,129230336,153092096,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,37,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is datasets for sentiment analysis balanced?,[],,visited_budget,"[0, 1, 8, 3, 7, 5]",6,4,3,12,5,7,2,4,5,35,24,83393424,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.014802399964537472,0.005055400019045919,2.280005719512701e-05,0.0008605000330135226,0.35170599998673424,0.36736889998428524,116,2283,9,6,0.6666666666666666,0,0,0.0,0,6,7,7,620984671,324,252,576,14224192,0.005218999984208494,54706688,129230336,153092096,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,53,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is datasets for sentiment analysis balanced?,[],,visited_budget,"[0, 1, 8, 3, 7, 5]",6,4,3,12,5,7,2,4,5,35,24,83393424,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.014459200028795749,0.004891699994914234,3.409996861591935e-05,0.0008580000139772892,0.35170599998673424,0.3670232000295073,116,2283,9,6,0.6666666666666666,0,0,0.0,0,6,7,7,620984671,324,252,576,14224192,0.005218999984208494,54706688,129230336,153092096,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,71,oracle,[0],"{""0"": 6}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is datasets for sentiment analysis balanced?,[],,visited_budget,"[0, 1, 8, 3, 7, 5]",6,4,3,12,5,7,2,4,5,35,24,83393424,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.013714800006709993,0.004657300072722137,3.549997927621007e-05,0.0008532000356353819,0.35170599998673424,0.3662740000290796,116,2283,9,6,0.6666666666666666,0,0,0.0,0,6,7,7,620984671,324,252,576,14224192,0.005218999984208494,54706688,129230336,153092096,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,11,oracle,[0],"{""0"": 8}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does the experiments focus on a specific domain?,[],,visited_budget,"[0, 4, 6, 5, 3, 8]",6,4,3,12,5,5,0,4,5,45,24,75272976,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012923300033435225,0.003805899992585182,4.1300023440271616e-05,0.001427499984856695,0.3178800999885425,0.3322309000068344,116,2169,9,6,0.6666666666666666,0,0,0.0,0,6,9,9,620984671,324,324,648,13445792,0.005157800042070448,28784640,122206208,140509184,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,23,oracle,[0],"{""0"": 2}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does the experiments focus on a specific domain?,[],,visited_budget,"[0, 4, 6, 5, 3, 8]",6,4,3,12,5,5,0,4,5,45,24,75272976,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.011794099991675466,0.003833700029645115,3.180006751790643e-05,0.0010249000042676926,0.3178800999885425,0.33069909998448566,116,2169,9,6,0.6666666666666666,0,0,0.0,0,6,9,9,620984671,324,324,648,13445792,0.005157800042070448,28784640,122206208,140509184,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,37,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does the experiments focus on a specific domain?,[],,visited_budget,"[0, 4, 6, 5, 3, 8]",6,4,3,12,5,5,0,4,5,45,24,75272976,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.01067039999179542,0.0033317000488750637,3.1100003980100155e-05,0.0008604000322520733,0.3178800999885425,0.32941090001259,116,2169,9,6,0.6666666666666666,0,0,0.0,0,6,9,9,620984671,324,324,648,13445792,0.005157800042070448,28784640,122206208,140509184,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,53,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does the experiments focus on a specific domain?,[],,visited_budget,"[0, 4, 6, 5, 3, 8]",6,4,3,12,5,5,0,4,5,45,24,75272976,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012545500008855015,0.0038128000451251864,1.8000020645558834e-05,0.0008415000047534704,0.3178800999885425,0.331267100002151,116,2169,9,6,0.6666666666666666,0,0,0.0,0,6,9,9,620984671,324,324,648,13445792,0.005157800042070448,28784640,122206208,140509184,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
validation,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,71,oracle,[0],"{""0"": 3}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does the experiments focus on a specific domain?,[],,visited_budget,"[0, 4, 6, 5, 3, 8]",6,4,3,12,5,5,0,4,5,45,24,75272976,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012835000001359731,0.004522199975326657,5.030003376305103e-05,0.0008376999758183956,0.3178800999885425,0.3315527999657206,116,2169,9,6,0.6666666666666666,0,0,0.0,0,6,9,9,620984671,324,324,648,13445792,0.005157800042070448,28784640,122206208,140509184,8526848,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,11,oracle,[0],"{""0"": 9}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the student reflection data very different from the newspaper data?  ,[],,visited_budget,"[0, 1, 13, 4, 15, 14]",6,4,3,12,5,3,1,4,5,60,60,424195216,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012538300012238324,0.0036213999846950173,3.4400029107928276e-05,0.0010571999591775239,1.6861174999503419,1.6997129999217577,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,12,12,620984671,1764,1008,2772,31795496,0.013320000027306378,27352064,270404096,325058560,8528896,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,23,oracle,[0],"{""0"": 2}",1.0,4,6,6,,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Is the student reflection data very different from the newspaper data?  ,[],,visited_budget,"[0, 1, 13, 4, 15, 14]",6,4,3,12,5,3,1,4,5,60,60,424195216,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.012328699987847358,0.003512499970383942,4.110002191737294e-05,0.0017714999848976731,1.6861174999503419,1.700217699923087,164,5149,21,6,0.2857142857142857,0,0,0.0,0,6,12,12,620984671,1764,1008,2772,31795496,0.013320000027306378,27352064,270404096,325058560,8528896,327155712,0,False,,open,closed,K4_B6_Eopen_Gclosed_H4_best_first_selected,1
